,datetime,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,hr_sin,hr_cos,week_sin,week_cos,mnth_sin,mnth_cos,is_peak_hour,weather_hr,temp_hr,temp_hum
3561,2011-06-09 07:00:00,2,0,6,7,0,4,1,2,0.72,0.697,0.79,0.1343,314,0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1,14,5.04,0.5688
3562,2011-06-09 08:00:00,2,0,6,8,0,4,1,2,0.76,0.7273,0.7,0.1045,432,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1,16,6.08,0.5319999999999999
3563,2011-06-09 09:00:00,2,0,6,9,0,4,1,1,0.84,0.7879,0.49,0.0,168,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1,9,7.56,0.4115999999999999
3564,2011-06-09 10:00:00,2,0,6,10,0,4,1,1,0.86,0.8182,0.5,0.2836,94,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,10,8.6,0.43
3565,2011-06-09 11:00:00,2,0,6,11,0,4,1,1,0.9,0.8485,0.42,0.2239,118,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,11,9.9,0.378
3566,2011-06-09 12:00:00,2,0,6,12,0,4,1,1,0.92,0.8485,0.35,0.194,140,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,12,11.04,0.322
3567,2011-06-09 13:00:00,2,0,6,13,0,4,1,1,0.9,0.8182,0.37,0.0896,136,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,13,11.7,0.333
3568,2011-06-09 14:00:00,2,0,6,14,0,4,1,1,0.92,0.8788,0.4,0.194,118,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,14,12.88,0.368
3569,2011-06-09 15:00:00,2,0,6,15,0,4,1,1,0.94,0.8333,0.31,0.1642,104,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,15,14.1,0.2914
3570,2011-06-09 16:00:00,2,0,6,16,0,4,1,1,0.92,0.8333,0.33,0.1343,200,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,16,14.72,0.3036
3571,2011-06-09 17:00:00,2,0,6,17,0,4,1,1,0.9,0.8182,0.37,0.2537,409,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1,17,15.3,0.333
3572,2011-06-09 18:00:00,2,0,6,18,0,4,1,1,0.88,0.803,0.39,0.2836,466,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1,18,15.84,0.3432
3573,2011-06-09 19:00:00,2,0,6,19,0,4,1,2,0.84,0.7424,0.39,0.3284,326,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1,38,15.96,0.3276
3574,2011-06-09 20:00:00,2,0,6,20,0,4,1,2,0.8,0.7273,0.43,0.194,254,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,40,16.0,0.344
3575,2011-06-09 21:00:00,2,0,6,21,0,4,1,3,0.76,0.697,0.52,0.0,171,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,63,15.96,0.3952
3576,2011-06-09 22:00:00,2,0,6,22,0,4,1,2,0.74,0.6818,0.58,0.1642,153,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,44,16.28,0.4291999999999999
3577,2011-06-09 23:00:00,2,0,6,23,0,4,1,2,0.74,0.697,0.57,0.1642,97,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,46,17.02,0.4217999999999999
3578,2011-06-10 00:00:00,2,0,6,0,0,5,1,3,0.7,0.6515,0.65,0.2239,69,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0.0,0.4549999999999999
3579,2011-06-10 01:00:00,2,0,6,1,0,5,1,3,0.7,0.6515,0.65,0.2239,23,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,3,0.7,0.4549999999999999
3580,2011-06-10 02:00:00,2,0,6,2,0,5,1,1,0.68,0.6364,0.69,0.1642,13,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,2,1.36,0.4692
3581,2011-06-10 03:00:00,2,0,6,3,0,5,1,1,0.68,0.6364,0.69,0.1642,6,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,3,2.04,0.4692
3582,2011-06-10 04:00:00,2,0,6,4,0,5,1,1,0.66,0.6061,0.78,0.1642,4,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,4,2.64,0.5148
3583,2011-06-10 05:00:00,2,0,6,5,0,5,1,1,0.66,0.6061,0.78,0.1642,28,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,5,3.3000000000000003,0.5148
3584,2011-06-10 06:00:00,2,0,6,6,0,5,1,1,0.66,0.6061,0.78,0.0896,104,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,6,3.96,0.5148
3585,2011-06-10 07:00:00,2,0,6,7,0,5,1,1,0.72,0.6818,0.66,0.1045,267,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,7,5.04,0.4752
3586,2011-06-10 08:00:00,2,0,6,8,0,5,1,1,0.74,0.6818,0.58,0.1343,452,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,8,5.92,0.4291999999999999
3587,2011-06-10 09:00:00,2,0,6,9,0,5,1,1,0.76,0.697,0.55,0.0,213,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,9,6.84,0.418
3588,2011-06-10 10:00:00,2,0,6,10,0,5,1,1,0.78,0.7121,0.52,0.0,111,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,10,7.800000000000001,0.4056
3589,2011-06-10 11:00:00,2,0,6,11,0,5,1,1,0.82,0.7576,0.46,0.0,153,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,11,9.02,0.3772
3590,2011-06-10 12:00:00,2,0,6,12,0,5,1,1,0.84,0.7576,0.44,0.1343,207,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,12,10.08,0.3696
3591,2011-06-10 13:00:00,2,0,6,13,0,5,1,1,0.84,0.7576,0.44,0.1045,189,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,13,10.92,0.3696
3592,2011-06-10 14:00:00,2,0,6,14,0,5,1,1,0.86,0.7727,0.39,0.0,165,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,14,12.04,0.3354
3593,2011-06-10 15:00:00,2,0,6,15,0,5,1,1,0.84,0.7576,0.44,0.1045,212,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,15,12.6,0.3696
3594,2011-06-10 16:00:00,2,0,6,16,0,5,1,1,0.82,0.7879,0.56,0.2985,285,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,16,13.12,0.4592
3595,2011-06-10 17:00:00,2,0,6,17,0,5,1,1,0.82,0.7727,0.52,0.2239,517,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,17,13.94,0.4264
3596,2011-06-10 18:00:00,2,0,6,18,0,5,1,1,0.8,0.7727,0.59,0.2239,463,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,18,14.4,0.472
3597,2011-06-10 19:00:00,2,0,6,19,0,5,1,1,0.78,0.7424,0.59,0.194,306,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,19,14.82,0.4602
3598,2011-06-10 20:00:00,2,0,6,20,0,5,1,1,0.76,0.7121,0.62,0.1045,250,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,20,15.2,0.4712
3599,2011-06-10 21:00:00,2,0,6,21,0,5,1,1,0.76,0.7273,0.66,0.1343,218,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,21,15.96,0.5016
3600,2011-06-10 22:00:00,2,0,6,22,0,5,1,1,0.72,0.697,0.74,0.2537,185,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,22,15.84,0.5327999999999999
3601,2011-06-10 23:00:00,2,0,6,23,0,5,1,1,0.72,0.697,0.74,0.1642,146,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,23,16.56,0.5327999999999999
3602,2011-06-11 00:00:00,2,0,6,0,0,6,0,1,0.7,0.6667,0.79,0.1343,117,0.0,1.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0.0,0.5529999999999999
3603,2011-06-11 01:00:00,2,0,6,1,0,6,0,1,0.7,0.6667,0.79,0.0896,77,0.2588190451025207,0.9659258262890684,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,0.7,0.5529999999999999
3604,2011-06-11 02:00:00,2,0,6,2,0,6,0,1,0.7,0.6667,0.79,0.1045,60,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,2,1.4,0.5529999999999999
3605,2011-06-11 03:00:00,2,0,6,3,0,6,0,1,0.68,0.6364,0.83,0.0896,28,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,3,2.04,0.5644
3606,2011-06-11 04:00:00,2,0,6,4,0,6,0,1,0.68,0.6364,0.79,0.0896,13,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,4,2.72,0.5372
3607,2011-06-11 05:00:00,2,0,6,5,0,6,0,1,0.68,0.6364,0.74,0.1343,16,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,5,3.4000000000000004,0.5032
3608,2011-06-11 06:00:00,2,0,6,6,0,6,0,1,0.7,0.6515,0.61,0.1343,40,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,6,4.199999999999999,0.427
3609,2011-06-11 07:00:00,2,0,6,7,0,6,0,1,0.72,0.6667,0.58,0.194,68,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,7,5.04,0.4175999999999999
3610,2011-06-11 08:00:00,2,0,6,8,0,6,0,1,0.74,0.6818,0.58,0.194,143,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,8,5.92,0.4291999999999999
3611,2011-06-11 09:00:00,2,0,6,9,0,6,0,1,0.74,0.6818,0.62,0.1343,230,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,9,6.66,0.4588
3612,2011-06-11 10:00:00,2,0,6,10,0,6,0,1,0.74,0.6818,0.58,0.1642,264,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,10,7.4,0.4291999999999999
3613,2011-06-11 11:00:00,2,0,6,11,0,6,0,1,0.76,0.7121,0.62,0.1343,325,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,11,8.36,0.4712
3614,2011-06-11 12:00:00,2,0,6,12,0,6,0,1,0.8,0.7576,0.55,0.2239,347,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,12,9.6,0.44
3615,2011-06-11 13:00:00,2,0,6,13,0,6,0,1,0.8,0.7576,0.55,0.194,387,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,13,10.4,0.44
3616,2011-06-11 14:00:00,2,0,6,14,0,6,0,1,0.82,0.7727,0.49,0.1045,380,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,14,11.48,0.4018
3617,2011-06-11 15:00:00,2,0,6,15,0,6,0,1,0.82,0.7727,0.49,0.1045,374,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,15,12.3,0.4018
3618,2011-06-11 16:00:00,2,0,6,16,0,6,0,2,0.8,0.7273,0.46,0.194,394,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,32,12.8,0.368
3619,2011-06-11 17:00:00,2,0,6,17,0,6,0,2,0.74,0.6818,0.58,0.1642,337,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,34,12.58,0.4291999999999999
3620,2011-06-11 18:00:00,2,0,6,18,0,6,0,2,0.72,0.6818,0.62,0.1343,286,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,36,12.96,0.4463999999999999
3621,2011-06-11 19:00:00,2,0,6,19,0,6,0,1,0.7,0.6515,0.65,0.194,264,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,19,13.3,0.4549999999999999
3622,2011-06-11 20:00:00,2,0,6,20,0,6,0,1,0.68,0.6364,0.74,0.2537,275,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,20,13.6,0.5032
3623,2011-06-11 21:00:00,2,0,6,21,0,6,0,1,0.66,0.6212,0.74,0.2239,220,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,21,13.86,0.4884
3624,2011-06-11 22:00:00,2,0,6,22,0,6,0,1,0.66,0.6061,0.78,0.2239,190,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,22,14.52,0.5148
3625,2011-06-11 23:00:00,2,0,6,23,0,6,0,1,0.66,0.6212,0.74,0.1045,131,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,23,15.18,0.4884
3626,2011-06-12 00:00:00,2,0,6,0,0,0,0,1,0.66,0.6061,0.78,0.2239,119,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0.0,0.5148
3627,2011-06-12 01:00:00,2,0,6,1,0,0,0,1,0.64,0.5758,0.83,0.1045,93,0.2588190451025207,0.9659258262890684,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,0.64,0.5312
3628,2011-06-12 02:00:00,2,0,6,2,0,0,0,1,0.64,0.5758,0.89,0.2537,66,0.4999999999999999,0.8660254037844387,0.0,1.0,1.2246467991473532e-16,-1.0,0,2,1.28,0.5696
3629,2011-06-12 03:00:00,2,0,6,3,0,0,0,1,0.64,0.5758,0.89,0.2836,28,0.7071067811865476,0.7071067811865476,0.0,1.0,1.2246467991473532e-16,-1.0,0,3,1.92,0.5696
3630,2011-06-12 04:00:00,2,0,6,4,0,0,0,1,0.62,0.5606,0.88,0.1642,14,0.8660254037844386,0.5000000000000001,0.0,1.0,1.2246467991473532e-16,-1.0,0,4,2.48,0.5456
3631,2011-06-12 05:00:00,2,0,6,5,0,0,0,1,0.62,0.5606,0.88,0.2239,10,0.9659258262890684,0.2588190451025207,0.0,1.0,1.2246467991473532e-16,-1.0,0,5,3.1,0.5456
3632,2011-06-12 06:00:00,2,0,6,6,0,0,0,1,0.62,0.5606,0.88,0.1045,14,1.0,6.123233995736766e-17,0.0,1.0,1.2246467991473532e-16,-1.0,0,6,3.72,0.5456
3633,2011-06-12 07:00:00,2,0,6,7,0,0,0,1,0.64,0.5909,0.78,0.1045,34,0.9659258262890684,-0.2588190451025206,0.0,1.0,1.2246467991473532e-16,-1.0,1,7,4.48,0.4992
3634,2011-06-12 08:00:00,2,0,6,8,0,0,0,1,0.7,0.6667,0.74,0.0,92,0.8660254037844387,-0.4999999999999998,0.0,1.0,1.2246467991473532e-16,-1.0,1,8,5.6,0.518
3635,2011-06-12 09:00:00,2,0,6,9,0,0,0,1,0.72,0.6818,0.66,0.0,182,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.2246467991473532e-16,-1.0,1,9,6.48,0.4752
3636,2011-06-12 10:00:00,2,0,6,10,0,0,0,1,0.76,0.7121,0.58,0.0896,311,0.4999999999999999,-0.8660254037844387,0.0,1.0,1.2246467991473532e-16,-1.0,0,10,7.6,0.4407999999999999
3637,2011-06-12 11:00:00,2,0,6,11,0,0,0,1,0.78,0.7273,0.55,0.1045,367,0.258819045102521,-0.9659258262890682,0.0,1.0,1.2246467991473532e-16,-1.0,0,11,8.58,0.429
3638,2011-06-12 12:00:00,2,0,6,12,0,0,0,1,0.82,0.7576,0.46,0.0,420,1.2246467991473532e-16,-1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,12,9.84,0.3772
3639,2011-06-12 13:00:00,2,0,6,13,0,0,0,1,0.78,0.7424,0.59,0.2836,373,-0.2588190451025208,-0.9659258262890684,0.0,1.0,1.2246467991473532e-16,-1.0,0,13,10.14,0.4602
3640,2011-06-12 14:00:00,2,0,6,14,0,0,0,1,0.82,0.7879,0.56,0.2537,315,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.2246467991473532e-16,-1.0,0,14,11.48,0.4592
3641,2011-06-12 15:00:00,2,0,6,15,0,0,0,1,0.8,0.7727,0.59,0.2985,360,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.2246467991473532e-16,-1.0,0,15,12.0,0.472
3642,2011-06-12 16:00:00,2,0,6,16,0,0,0,3,0.68,0.6364,0.83,0.2836,350,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.2246467991473532e-16,-1.0,0,48,10.88,0.5644
3643,2011-06-12 17:00:00,2,0,6,17,0,0,0,3,0.68,0.6364,0.83,0.2836,252,-0.9659258262890684,-0.2588190451025206,0.0,1.0,1.2246467991473532e-16,-1.0,1,51,11.56,0.5644
3644,2011-06-12 18:00:00,2,0,6,18,0,0,0,1,0.7,0.6667,0.74,0.1642,256,-1.0,-1.8369701987210294e-16,0.0,1.0,1.2246467991473532e-16,-1.0,1,18,12.6,0.518
3645,2011-06-12 19:00:00,2,0,6,19,0,0,0,1,0.7,0.6667,0.74,0.1045,223,-0.9659258262890684,0.2588190451025203,0.0,1.0,1.2246467991473532e-16,-1.0,1,19,13.3,0.518
3646,2011-06-12 20:00:00,2,0,6,20,0,0,0,1,0.66,0.6061,0.83,0.1642,206,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.2246467991473532e-16,-1.0,0,20,13.2,0.5478
3647,2011-06-12 21:00:00,2,0,6,21,0,0,0,1,0.66,0.6061,0.83,0.1045,140,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.2246467991473532e-16,-1.0,0,21,13.86,0.5478
3648,2011-06-12 22:00:00,2,0,6,22,0,0,0,1,0.64,0.5758,0.83,0.1343,128,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.2246467991473532e-16,-1.0,0,22,14.08,0.5312
3649,2011-06-12 23:00:00,2,0,6,23,0,0,0,1,0.64,0.5909,0.78,0.194,107,-0.2588190451025215,0.965925826289068,0.0,1.0,1.2246467991473532e-16,-1.0,0,23,14.72,0.4992
3650,2011-06-13 00:00:00,2,0,6,0,0,1,1,1,0.64,0.5909,0.78,0.1343,28,0.0,1.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,0,0.0,0.4992
3651,2011-06-13 01:00:00,2,0,6,1,0,1,1,1,0.64,0.6061,0.73,0.2239,16,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,1,0.64,0.4672
3652,2011-06-13 02:00:00,2,0,6,2,0,1,1,1,0.62,0.5909,0.73,0.2836,10,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,2,1.24,0.4526
3653,2011-06-13 03:00:00,2,0,6,3,0,1,1,1,0.6,0.6061,0.6,0.4925,7,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,3,1.7999999999999998,0.36
3654,2011-06-13 04:00:00,2,0,6,4,0,1,1,1,0.56,0.5303,0.64,0.2985,4,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,4,2.24,0.3584
3655,2011-06-13 05:00:00,2,0,6,5,0,1,1,1,0.54,0.5152,0.64,0.3881,29,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,5,2.7,0.3456
3656,2011-06-13 06:00:00,2,0,6,6,0,1,1,1,0.54,0.5152,0.64,0.4179,105,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,6,3.24,0.3456
3657,2011-06-13 07:00:00,2,0,6,7,0,1,1,1,0.56,0.5303,0.56,0.3582,328,0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1,7,3.92,0.3136
3658,2011-06-13 08:00:00,2,0,6,8,0,1,1,1,0.58,0.5455,0.49,0.4478,476,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1,8,4.64,0.2841999999999999
3659,2011-06-13 09:00:00,2,0,6,9,0,1,1,1,0.62,0.6212,0.46,0.3582,224,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1,9,5.58,0.2852
3660,2011-06-13 10:00:00,2,0,6,10,0,1,1,1,0.64,0.6212,0.41,0.3284,118,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,10,6.4,0.2623999999999999
3661,2011-06-13 11:00:00,2,0,6,11,0,1,1,1,0.66,0.6212,0.41,0.2985,159,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,11,7.260000000000001,0.2706
3662,2011-06-13 12:00:00,2,0,6,12,0,1,1,1,0.66,0.6212,0.41,0.2836,196,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,12,7.92,0.2706
3663,2011-06-13 13:00:00,2,0,6,13,0,1,1,1,0.7,0.6364,0.37,0.0,227,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,13,9.1,0.259
3664,2011-06-13 14:00:00,2,0,6,14,0,1,1,1,0.7,0.6364,0.34,0.2537,200,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,14,9.8,0.238
3665,2011-06-13 15:00:00,2,0,6,15,0,1,1,1,0.7,0.6364,0.37,0.4478,185,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,15,10.5,0.259
3666,2011-06-13 16:00:00,2,0,6,16,0,1,1,1,0.7,0.6364,0.37,0.4179,326,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,16,11.2,0.259
3667,2011-06-13 17:00:00,2,0,6,17,0,1,1,1,0.7,0.6364,0.39,0.3284,601,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1,17,11.9,0.2729999999999999
3668,2011-06-13 18:00:00,2,0,6,18,0,1,1,1,0.7,0.6364,0.37,0.3582,586,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1,18,12.6,0.259
3669,2011-06-13 19:00:00,2,0,6,19,0,1,1,1,0.66,0.6212,0.39,0.2836,423,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1,19,12.54,0.2574
3670,2011-06-13 20:00:00,2,0,6,20,0,1,1,1,0.64,0.6212,0.44,0.2537,331,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,20,12.8,0.2816
3671,2011-06-13 21:00:00,2,0,6,21,0,1,1,1,0.64,0.6212,0.41,0.2537,218,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,21,13.44,0.2623999999999999
3672,2011-06-13 22:00:00,2,0,6,22,0,1,1,1,0.62,0.6212,0.46,0.2239,134,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,22,13.64,0.2852
3673,2011-06-13 23:00:00,2,0,6,23,0,1,1,1,0.62,0.6212,0.46,0.194,89,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,23,14.26,0.2852
3674,2011-06-14 00:00:00,2,0,6,0,0,2,1,1,0.6,0.6212,0.49,0.194,31,0.0,1.0,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,0,0,0.0,0.294
3675,2011-06-14 01:00:00,2,0,6,1,0,2,1,1,0.6,0.6212,0.49,0.2537,13,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,0,1,0.6,0.294
3676,2011-06-14 02:00:00,2,0,6,2,0,2,1,1,0.6,0.6212,0.49,0.2836,10,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,0,2,1.2,0.294
3677,2011-06-14 03:00:00,2,0,6,3,0,2,1,1,0.58,0.5455,0.53,0.3284,2,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,0,3,1.7399999999999998,0.3074
3678,2011-06-14 04:00:00,2,0,6,4,0,2,1,1,0.54,0.5152,0.6,0.2537,3,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,0,4,2.16,0.324
